"name","mouse","value","time","box"
"logW","GROUP",12896813.5102553,17,"03"
"logM","C",2209.79710597698,17,"03"
"logE","C",4928774.45760068,17,"03"
"logR","C",2601087.11044829,17,"03"
"logW","C",12896813.5113452,17,"03"
"logN","C",3518224.65909624,17,"03"
"logM","B",225.429023679052,17,"03"
"logE","B",2009289.38056199,17,"03"
"logR","B",1839948.21111406,17,"03"
"logW","B",12896813.5025039,17,"03"
"logN","B",2077645.15308449,17,"03"
"logM","A",8644.03757798161,17,"03"
"logE","A",5846962.31839894,17,"03"
"logR","A",1236678.40222911,17,"03"
"logW","A",12896813.4977791,17,"03"
"logN","A",1106176.24057965,17,"03"
