"name","mouse","value","time","box"
"logN","B",687918.905554197,8,"03"
"logM","A",212060.018523769,8,"03"
"logE","A",4500235.61082628,8,"03"
"logR","A",533209.746080581,8,"03"
"logW","A",16405501.0037741,8,"03"
"logN","A",909951.368179022,8,"03"
"logE","GROUP",Inf,9,"03"
"logM","GROUP",Inf,9,"03"
"logN","GROUP",3367084.04202179,9,"03"
"logR","GROUP",1162620.18311492,9,"03"
"logW","GROUP",14101339.1267588,9,"03"
"logM","C",76113.7733062029,9,"03"
"logE","C",1544575.97925413,9,"03"
"logR","C",911751.191527363,9,"03"
"logW","C",10401704.7614685,9,"03"
"logN","C",1935657.62625788,9,"03"
"logM","B",70644.7872046321,9,"03"
"logE","B",3833086.26827845,9,"03"
"logR","B",832012.859708872,9,"03"
"logW","B",16977752.6731822,9,"03"
"logN","B",2021977.67094367,9,"03"
"logM","A",79296.8731896622,9,"03"
"logE","A",3174211.70924607,9,"03"
"logR","A",1002217.05917845,9,"03"
"logW","A",15305699.9132291,9,"03"
"logN","A",2547100.479993,9,"03"
"logE","GROUP",Inf,10,"03"
"logM","GROUP",0,10,"03"
"logN","GROUP",6914514.72650803,10,"03"
"logR","GROUP",1521654.33407795,10,"03"
"logW","GROUP",7353623.06283452,10,"03"
"logM","C",2749.23222368781,10,"03"
"logE","C",1160688.94616628,10,"03"
"logR","C",2400445.16738292,10,"03"
"logW","C",5424322.8509558,10,"03"
"logN","C",4342797.45502331,10,"03"
"logM","B",7097.01977339983,10,"03"
"logE","B",3386502.12735299,10,"03"
"logR","B",2240816.96045088,10,"03"
"logW","B",8853626.77096057,10,"03"
"logN","B",4584058.40669109,10,"03"
"logM","A",6479.11724623344,10,"03"
"logE","A",2492163.93576429,10,"03"
"logR","A",2304845.61544628,10,"03"
"logW","A",7981677.96971428,10,"03"
"logN","A",4474666.44847601,10,"03"
"logE","GROUP",0,11,"03"
"logM","GROUP",Inf,11,"03"
"logN","GROUP",17010808.6640414,11,"03"
"logR","GROUP",1802586.91080381,11,"03"
"logW","GROUP",4560150.97703022,11,"03"
"logM","C",984.892754969999,11,"03"
"logE","C",1165811.72038519,11,"03"
"logR","C",3815893.69182169,11,"03"
"logW","C",3363747.49430901,11,"03"
"logN","C",15099302.7690654,11,"03"
"logM","B",3875.26401747915,11,"03"
"logE","B",3151237.55237223,11,"03"
"logR","B",3710201.30520036,11,"03"
"logW","B",5490337.81367632,11,"03"
"logN","B",10614268.5511387,11,"03"
"logM","A",2864.96267063834,11,"03"
"logE","A",2322904.80138336,11,"03"
"logR","A",3627758.09367035,11,"03"
"logW","A",4949622.28543626,11,"03"
"logN","A",8553065.20967831,11,"03"
"logE","GROUP",NA,12,"03"
"logM","GROUP",0,12,"03"
"logN","GROUP",8364207.32538309,12,"03"
"logR","GROUP",1953363.21013575,12,"03"
"logW","GROUP",9919061.04097478,12,"03"
"logM","C",134.529814533414,12,"03"
"logE","C",254865.12843866,12,"03"
"logR","C",2848142.32375196,12,"03"
"logW","C",7316691.24522854,12,"03"
"logN","C",6129674.90735075,12,"03"
"logM","B",2199.63859203496,12,"03"
"logE","B",1943810.87276049,12,"03"
"logR","B",3175489.48374829,12,"03"
"logW","B",11942366.8584673,12,"03"
"logN","B",4704738.46444703,12,"03"
"logM","A",1755.18337036664,12,"03"
"logE","A",1841200.96575478,12,"03"
"logR","A",3996718.44753463,12,"03"
"logW","A",10766223.7129032,12,"03"
"logN","A",5754323.28351751,12,"03"
"logE","GROUP",0,13,"03"
"logM","GROUP",Inf,13,"03"
"logN","GROUP",310023.249021429,13,"03"
"logR","GROUP",2004037.13294843,13,"03"
"logW","GROUP",9161529.90813889,13,"03"
"logM","C",9.78776103201257,13,"03"
