"name","mouse","value","time","box"
"logR","A",592945.183137373,8,"02"
"logE","A",640108.266927178,8,"02"
"logM","A",631514.102565344,8,"02"
"logN","A",537719.802729232,8,"02"
"logW","A",4408411.8597966,8,"02"
"logR","B",489638.274401999,8,"02"
"logE","B",2356376.38418838,8,"02"
"logM","B",868978.544994338,8,"02"
"logN","B",537719.802684304,8,"02"
"logW","B",9553213.47113284,8,"02"
"logR","C",453615.213116683,8,"02"
"logE","C",6244524.31016232,8,"02"
"logM","C",451876.941241679,8,"02"
"logN","C",867455.117045469,8,"02"
"logW","C",10176913.2410611,8,"02"
"logE","Group",2808267.04126103,9,"02"
"logM","Group",361236.355973931,9,"02"
"logN","Group",931177.962201448,9,"02"
"logR","Group",858015.28782677,9,"02"
"logW","Group",8930124.48454359,9,"02"
"logR","A",883116.942428371,9,"02"
"logE","A",477729.100426819,9,"02"
"logM","A",54512.1288445609,9,"02"
"logN","A",931177.962214332,9,"02"
"logW","A",4134135.3111525,9,"02"
"logR","B",832102.297692417,9,"02"
"logE","B",1737156.53825376,9,"02"
"logM","B",131566.514868881,9,"02"
"logN","B",931177.962136536,9,"02"
"logW","B",6640170.06430928,9,"02"
"logR","C",482793.063070114,9,"02"
"logE","C",5209886.96727609,9,"02"
"logM","C",768906.752063748,9,"02"
"logN","C",915707.500969987,9,"02"
"logW","C",9914971.15573348,9,"02"
"logE","Group",2338929.99603433,10,"02"
"logM","Group",280824.875357096,10,"02"
"logN","Group",1539906.49595459,10,"02"
"logR","Group",2102318.66932137,10,"02"
"logW","Group",9152368.10991663,10,"02"
"logR","A",2206924.05857937,10,"02"
"logE","A",658976.678547272,10,"02"
"logM","A",7859.09426227729,10,"02"
"logN","A",1539906.4959759,10,"02"
"logW","A",8057069.51536649,10,"02"
"logR","B",2008149.45535649,10,"02"
"logE","B",1699932.78060049,10,"02"
"logM","B",41029.3410635575,10,"02"
"logN","B",1539906.49584725,10,"02"
"logW","B",5958887.95830842,10,"02"
"logR","C",572520.071912729,10,"02"
"logE","C",4343541.32166439,10,"02"
"logM","C",767512.692079162,10,"02"
"logN","C",1059672.81654496,10,"02"
"logW","C",9696634.74166162,10,"02"
"logE","Group",2118153.1565909,11,"02"
"logM","Group",178674.762831866,11,"02"
"logN","Group",1889172.33358795,11,"02"
"logR","Group",3598904.46474614,11,"02"
"logW","Group",8060325.47946595,11,"02"
"logR","A",3488084.44905123,11,"02"
"logE","A",1670068.61069003,11,"02"
"logM","A",1681.6651153196,11,"02"
"logN","A",1889172.3336141,11,"02"
"logW","A",386169.265174767,11,"02"
"logR","B",3733854.5383659,11,"02"
